"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CAN","HUR","TOT","PC_LF","Q","1999-Q1",7.9,
"CAN","HUR","TOT","PC_LF","Q","1999-Q2",7.9,
"CAN","HUR","TOT","PC_LF","Q","1999-Q3",7.5,
"CAN","HUR","TOT","PC_LF","Q","1999-Q4",6.966667,
"CAN","HUR","TOT","PC_LF","Q","2000-Q1",6.866667,
"CAN","HUR","TOT","PC_LF","Q","2000-Q2",6.666667,
"CAN","HUR","TOT","PC_LF","Q","2000-Q3",6.9,
"CAN","HUR","TOT","PC_LF","Q","2000-Q4",6.9,
"CAN","HUR","TOT","PC_LF","Q","2001-Q1",7,
"CAN","HUR","TOT","PC_LF","Q","2001-Q2",7.1,
"CAN","HUR","TOT","PC_LF","Q","2001-Q3",7.166667,
"CAN","HUR","TOT","PC_LF","Q","2001-Q4",7.633333,
"CAN","HUR","TOT","PC_LF","Q","2002-Q1",7.966667,
"CAN","HUR","TOT","PC_LF","Q","2002-Q2",7.7,
"CAN","HUR","TOT","PC_LF","Q","2002-Q3",7.5,
"CAN","HUR","TOT","PC_LF","Q","2002-Q4",7.5,
"CAN","HUR","TOT","PC_LF","Q","2003-Q1",7.466667,
"CAN","HUR","TOT","PC_LF","Q","2003-Q2",7.666667,
"CAN","HUR","TOT","PC_LF","Q","2003-Q3",7.766667,
"CAN","HUR","TOT","PC_LF","Q","2003-Q4",7.433333,
"CAN","HUR","TOT","PC_LF","Q","2004-Q1",7.3,
"CAN","HUR","TOT","PC_LF","Q","2004-Q2",7.166667,
"CAN","HUR","TOT","PC_LF","Q","2004-Q3",7,
"CAN","HUR","TOT","PC_LF","Q","2004-Q4",7.133333,
"CAN","HUR","TOT","PC_LF","Q","2005-Q1",6.966667,
"CAN","HUR","TOT","PC_LF","Q","2005-Q2",6.833333,
"CAN","HUR","TOT","PC_LF","Q","2005-Q3",6.7,
"CAN","HUR","TOT","PC_LF","Q","2005-Q4",6.566667,
"CAN","HUR","TOT","PC_LF","Q","2006-Q1",6.466667,
"CAN","HUR","TOT","PC_LF","Q","2006-Q2",6.166667,
"CAN","HUR","TOT","PC_LF","Q","2006-Q3",6.4,
"CAN","HUR","TOT","PC_LF","Q","2006-Q4",6.266667,
"CAN","HUR","TOT","PC_LF","Q","2007-Q1",6.233333,
"CAN","HUR","TOT","PC_LF","Q","2007-Q2",6.1,
"CAN","HUR","TOT","PC_LF","Q","2007-Q3",5.933333,
"CAN","HUR","TOT","PC_LF","Q","2007-Q4",6.033333,
"CAN","HUR","TOT","PC_LF","Q","2008-Q1",6.033333,
"CAN","HUR","TOT","PC_LF","Q","2008-Q2",6.1,
"CAN","HUR","TOT","PC_LF","Q","2008-Q3",6.1,
"CAN","HUR","TOT","PC_LF","Q","2008-Q4",6.566667,
"CAN","HUR","TOT","PC_LF","Q","2009-Q1",7.866667,
"CAN","HUR","TOT","PC_LF","Q","2009-Q2",8.566667,
"CAN","HUR","TOT","PC_LF","Q","2009-Q3",8.566667,
"CAN","HUR","TOT","PC_LF","Q","2009-Q4",8.5,
"CAN","HUR","TOT","PC_LF","Q","2010-Q1",8.3,
"CAN","HUR","TOT","PC_LF","Q","2010-Q2",8.1,
"CAN","HUR","TOT","PC_LF","Q","2010-Q3",8.1,
"CAN","HUR","TOT","PC_LF","Q","2010-Q4",7.8,
"CAN","HUR","TOT","PC_LF","Q","2011-Q1",7.733333,
"CAN","HUR","TOT","PC_LF","Q","2011-Q2",7.633333,
"CAN","HUR","TOT","PC_LF","Q","2011-Q3",7.333333,
"CAN","HUR","TOT","PC_LF","Q","2011-Q4",7.5,
"CAN","HUR","TOT","PC_LF","Q","2012-Q1",7.5,
"CAN","HUR","TOT","PC_LF","Q","2012-Q2",7.3,
"CAN","HUR","TOT","PC_LF","Q","2012-Q3",7.3,
"CAN","HUR","TOT","PC_LF","Q","2012-Q4",7.4,
"CAN","HUR","TOT","PC_LF","Q","2013-Q1",7.166667,
"CAN","HUR","TOT","PC_LF","Q","2013-Q2",7.133333,
"CAN","HUR","TOT","PC_LF","Q","2013-Q3",7.1,
"CAN","HUR","TOT","PC_LF","Q","2013-Q4",7.133333,
"CAN","HUR","TOT","PC_LF","Q","2014-Q1",7.066667,
"CAN","HUR","TOT","PC_LF","Q","2014-Q2",7.1,
"CAN","HUR","TOT","PC_LF","Q","2014-Q3",7,
"CAN","HUR","TOT","PC_LF","Q","2014-Q4",6.7,
"CAN","HUR","TOT","PC_LF","Q","2015-Q1",6.8,
"CAN","HUR","TOT","PC_LF","Q","2015-Q2",6.9,
"CAN","HUR","TOT","PC_LF","Q","2015-Q3",7,
"CAN","HUR","TOT","PC_LF","Q","2015-Q4",7.066667,
"CAN","HUR","TOT","PC_LF","Q","2016-Q1",7.2,
"CAN","HUR","TOT","PC_LF","Q","2016-Q2",7.033333,
"CAN","HUR","TOT","PC_LF","Q","2016-Q3",7,
"CAN","HUR","TOT","PC_LF","Q","2016-Q4",6.966667,
"CAN","HUR","TOT","PC_LF","Q","2017-Q1",6.7,
"CAN","HUR","TOT","PC_LF","Q","2017-Q2",6.533333,
"CAN","HUR","TOT","PC_LF","Q","2017-Q3",6.233333,
"CAN","HUR","TOT","PC_LF","Q","2017-Q4",6.066667,
"CAN","HUR","TOT","PC_LF","Q","2018-Q1",5.933333,
"CAN","HUR","TOT","PC_LF","Q","2018-Q2",6,
"CAN","HUR","TOT","PC_LF","Q","2018-Q3",5.9,
"CAN","HUR","TOT","PC_LF","Q","2018-Q4",5.8,
"CAN","HUR","TOT","PC_LF","Q","2019-Q1",5.866667,
"CAN","HUR","TOT","PC_LF","Q","2019-Q2",5.6,
"CAN","HUR","TOT","PC_LF","Q","2019-Q3",5.733333,
"CAN","HUR","TOT","PC_LF","Q","2019-Q4",5.733333,
"CAN","HUR","TOT","PC_LF","Q","2020-Q1",6.4,
"CAN","HUR","TOT","PC_LF","Q","2020-Q2",13.1,
"CAN","HUR","TOT","PC_LF","Q","2020-Q3",10.1,
"CZE","HUR","TOT","PC_LF","Q","1993-Q1",4.4,
"CZE","HUR","TOT","PC_LF","Q","1993-Q2",4.433333,
"CZE","HUR","TOT","PC_LF","Q","1993-Q3",4.266667,
"CZE","HUR","TOT","PC_LF","Q","1993-Q4",4.2,
"CZE","HUR","TOT","PC_LF","Q","1994-Q1",4.133333,
"CZE","HUR","TOT","PC_LF","Q","1994-Q2",4.333333,
"CZE","HUR","TOT","PC_LF","Q","1994-Q3",4.366667,
"CZE","HUR","TOT","PC_LF","Q","1994-Q4",4.333333,
"CZE","HUR","TOT","PC_LF","Q","1995-Q1",4.2,
"CZE","HUR","TOT","PC_LF","Q","1995-Q2",4.166667,
"CZE","HUR","TOT","PC_LF","Q","1995-Q3",4,
"CZE","HUR","TOT","PC_LF","Q","1995-Q4",3.733333,
"CZE","HUR","TOT","PC_LF","Q","1996-Q1",3.6,
"CZE","HUR","TOT","PC_LF","Q","1996-Q2",3.9,
"CZE","HUR","TOT","PC_LF","Q","1996-Q3",3.966667,
"CZE","HUR","TOT","PC_LF","Q","1996-Q4",4.133333,
"CZE","HUR","TOT","PC_LF","Q","1997-Q1",4.133333,
"CZE","HUR","TOT","PC_LF","Q","1997-Q2",4.6,
"CZE","HUR","TOT","PC_LF","Q","1997-Q3",4.966667,
"CZE","HUR","TOT","PC_LF","Q","1997-Q4",5.4,
"CZE","HUR","TOT","PC_LF","Q","1998-Q1",5.7,
"CZE","HUR","TOT","PC_LF","Q","1998-Q2",6.033333,
"CZE","HUR","TOT","PC_LF","Q","1998-Q3",6.733333,
"CZE","HUR","TOT","PC_LF","Q","1998-Q4",7.333333,
"CZE","HUR","TOT","PC_LF","Q","1999-Q1",8.166667,
"CZE","HUR","TOT","PC_LF","Q","1999-Q2",8.566667,
"CZE","HUR","TOT","PC_LF","Q","1999-Q3",9.033334,
"CZE","HUR","TOT","PC_LF","Q","1999-Q4",9.066667,
"CZE","HUR","TOT","PC_LF","Q","2000-Q1",9.233334,
"CZE","HUR","TOT","PC_LF","Q","2000-Q2",8.866667,
"CZE","HUR","TOT","PC_LF","Q","2000-Q3",8.566667,
"CZE","HUR","TOT","PC_LF","Q","2000-Q4",8.366667,
"CZE","HUR","TOT","PC_LF","Q","2001-Q1",8.233334,
"CZE","HUR","TOT","PC_LF","Q","2001-Q2",8.133333,
"CZE","HUR","TOT","PC_LF","Q","2001-Q3",8.2,
"CZE","HUR","TOT","PC_LF","Q","2001-Q4",7.9,
"CZE","HUR","TOT","PC_LF","Q","2002-Q1",7.433333,
"CZE","HUR","TOT","PC_LF","Q","2002-Q2",7.166667,
"CZE","HUR","TOT","PC_LF","Q","2002-Q3",7.233333,
"CZE","HUR","TOT","PC_LF","Q","2002-Q4",7.366667,
"CZE","HUR","TOT","PC_LF","Q","2003-Q1",7.3,
"CZE","HUR","TOT","PC_LF","Q","2003-Q2",7.7,
"CZE","HUR","TOT","PC_LF","Q","2003-Q3",7.966667,
"CZE","HUR","TOT","PC_LF","Q","2003-Q4",8.133333,
"CZE","HUR","TOT","PC_LF","Q","2004-Q1",8.433333,
"CZE","HUR","TOT","PC_LF","Q","2004-Q2",8.366667,
"CZE","HUR","TOT","PC_LF","Q","2004-Q3",8.233334,
"CZE","HUR","TOT","PC_LF","Q","2004-Q4",8.2,
"CZE","HUR","TOT","PC_LF","Q","2005-Q1",8.1,
"CZE","HUR","TOT","PC_LF","Q","2005-Q2",7.966667,
"CZE","HUR","TOT","PC_LF","Q","2005-Q3",7.8,
"CZE","HUR","TOT","PC_LF","Q","2005-Q4",7.866667,
"CZE","HUR","TOT","PC_LF","Q","2006-Q1",7.733333,
"CZE","HUR","TOT","PC_LF","Q","2006-Q2",7.2,
"CZE","HUR","TOT","PC_LF","Q","2006-Q3",7.033333,
"CZE","HUR","TOT","PC_LF","Q","2006-Q4",6.6,
"CZE","HUR","TOT","PC_LF","Q","2007-Q1",5.833333,
"CZE","HUR","TOT","PC_LF","Q","2007-Q2",5.433333,
"CZE","HUR","TOT","PC_LF","Q","2007-Q3",5.133333,
"CZE","HUR","TOT","PC_LF","Q","2007-Q4",4.9,
"CZE","HUR","TOT","PC_LF","Q","2008-Q1",4.566667,
"CZE","HUR","TOT","PC_LF","Q","2008-Q2",4.366667,
"CZE","HUR","TOT","PC_LF","Q","2008-Q3",4.266667,
"CZE","HUR","TOT","PC_LF","Q","2008-Q4",4.433333,
"CZE","HUR","TOT","PC_LF","Q","2009-Q1",5.6,
"CZE","HUR","TOT","PC_LF","Q","2009-Q2",6.466667,
"CZE","HUR","TOT","PC_LF","Q","2009-Q3",7.333333,
"CZE","HUR","TOT","PC_LF","Q","2009-Q4",7.366667,
"CZE","HUR","TOT","PC_LF","Q","2010-Q1",7.8,
"CZE","HUR","TOT","PC_LF","Q","2010-Q2",7.3,
"CZE","HUR","TOT","PC_LF","Q","2010-Q3",7.1,
"CZE","HUR","TOT","PC_LF","Q","2010-Q4",6.966667,
"CZE","HUR","TOT","PC_LF","Q","2011-Q1",6.966667,
"CZE","HUR","TOT","PC_LF","Q","2011-Q2",6.866667,
"CZE","HUR","TOT","PC_LF","Q","2011-Q3",6.566667,
"CZE","HUR","TOT","PC_LF","Q","2011-Q4",6.5,
"CZE","HUR","TOT","PC_LF","Q","2012-Q1",6.866667,
"CZE","HUR","TOT","PC_LF","Q","2012-Q2",6.833333,
"CZE","HUR","TOT","PC_LF","Q","2012-Q3",7,
"CZE","HUR","TOT","PC_LF","Q","2012-Q4",7.266667,
"CZE","HUR","TOT","PC_LF","Q","2013-Q1",7.2,
"CZE","HUR","TOT","PC_LF","Q","2013-Q2",6.966667,
"CZE","HUR","TOT","PC_LF","Q","2013-Q3",6.933333,
"CZE","HUR","TOT","PC_LF","Q","2013-Q4",6.8,
"CZE","HUR","TOT","PC_LF","Q","2014-Q1",6.6,
"CZE","HUR","TOT","PC_LF","Q","2014-Q2",6.166667,
"CZE","HUR","TOT","PC_LF","Q","2014-Q3",5.9,
"CZE","HUR","TOT","PC_LF","Q","2014-Q4",5.8,
"CZE","HUR","TOT","PC_LF","Q","2015-Q1",5.8,
"CZE","HUR","TOT","PC_LF","Q","2015-Q2",5.1,
"CZE","HUR","TOT","PC_LF","Q","2015-Q3",4.833333,
"CZE","HUR","TOT","PC_LF","Q","2015-Q4",4.533333,
"CZE","HUR","TOT","PC_LF","Q","2016-Q1",4.2,
"CZE","HUR","TOT","PC_LF","Q","2016-Q2",4.033333,
"CZE","HUR","TOT","PC_LF","Q","2016-Q3",3.933333,
"CZE","HUR","TOT","PC_LF","Q","2016-Q4",3.6,
"CZE","HUR","TOT","PC_LF","Q","2017-Q1",3.333333,
"CZE","HUR","TOT","PC_LF","Q","2017-Q2",3.066667,
"CZE","HUR","TOT","PC_LF","Q","2017-Q3",2.7,
"CZE","HUR","TOT","PC_LF","Q","2017-Q4",2.433333,
"CZE","HUR","TOT","PC_LF","Q","2018-Q1",2.333333,
"CZE","HUR","TOT","PC_LF","Q","2018-Q2",2.3,
"CZE","HUR","TOT","PC_LF","Q","2018-Q3",2.266667,
"CZE","HUR","TOT","PC_LF","Q","2018-Q4",2.066667,
"CZE","HUR","TOT","PC_LF","Q","2019-Q1",1.966667,
"CZE","HUR","TOT","PC_LF","Q","2019-Q2",2,
"CZE","HUR","TOT","PC_LF","Q","2019-Q3",2.066667,
"CZE","HUR","TOT","PC_LF","Q","2019-Q4",2.066667,
"CZE","HUR","TOT","PC_LF","Q","2020-Q1",1.9,
"CZE","HUR","TOT","PC_LF","Q","2020-Q2",2.466667,
"CZE","HUR","TOT","PC_LF","Q","2020-Q3",2.8,
"DNK","HUR","TOT","PC_LF","Q","1989-Q2",6.8,
"DNK","HUR","TOT","PC_LF","Q","1989-Q3",6.9,
"DNK","HUR","TOT","PC_LF","Q","1989-Q4",7,
"DNK","HUR","TOT","PC_LF","Q","1990-Q1",7,
"DNK","HUR","TOT","PC_LF","Q","1990-Q2",7.066667,
"DNK","HUR","TOT","PC_LF","Q","1990-Q3",7.233333,
"DNK","HUR","TOT","PC_LF","Q","1990-Q4",7.366667,
"DNK","HUR","TOT","PC_LF","Q","1991-Q1",7.5,
"DNK","HUR","TOT","PC_LF","Q","1991-Q2",7.8,
"DNK","HUR","TOT","PC_LF","Q","1991-Q3",8,
"DNK","HUR","TOT","PC_LF","Q","1991-Q4",8.166667,
"DNK","HUR","TOT","PC_LF","Q","1992-Q1",8.266666,
"DNK","HUR","TOT","PC_LF","Q","1992-Q2",8.366667,
"DNK","HUR","TOT","PC_LF","Q","1992-Q3",8.666667,
"DNK","HUR","TOT","PC_LF","Q","1992-Q4",9.133333,
"DNK","HUR","TOT","PC_LF","Q","1993-Q1",9.6,
"DNK","HUR","TOT","PC_LF","Q","1993-Q2",9.9,
"DNK","HUR","TOT","PC_LF","Q","1993-Q3",9.566667,
"DNK","HUR","TOT","PC_LF","Q","1993-Q4",9.066667,
"DNK","HUR","TOT","PC_LF","Q","1994-Q1",8.4,
"DNK","HUR","TOT","PC_LF","Q","1994-Q2",7.833333,
"DNK","HUR","TOT","PC_LF","Q","1994-Q3",7.5,
"DNK","HUR","TOT","PC_LF","Q","1994-Q4",7.2,
"DNK","HUR","TOT","PC_LF","Q","1995-Q1",6.9,
"DNK","HUR","TOT","PC_LF","Q","1995-Q2",6.8,
"DNK","HUR","TOT","PC_LF","Q","1995-Q3",6.7,
"DNK","HUR","TOT","PC_LF","Q","1995-Q4",6.633333,
"DNK","HUR","TOT","PC_LF","Q","1996-Q1",6.666667,
"DNK","HUR","TOT","PC_LF","Q","1996-Q2",6.533333,
"DNK","HUR","TOT","PC_LF","Q","1996-Q3",6.266667,
"DNK","HUR","TOT","PC_LF","Q","1996-Q4",5.8,
"DNK","HUR","TOT","PC_LF","Q","1997-Q1",5.466667,
"DNK","HUR","TOT","PC_LF","Q","1997-Q2",5.233333,
"DNK","HUR","TOT","PC_LF","Q","1997-Q3",5.166667,
"DNK","HUR","TOT","PC_LF","Q","1997-Q4",5.1,
"DNK","HUR","TOT","PC_LF","Q","1998-Q1",4.966667,
"DNK","HUR","TOT","PC_LF","Q","1998-Q2",4.866667,
"DNK","HUR","TOT","PC_LF","Q","1998-Q3",4.866667,
"DNK","HUR","TOT","PC_LF","Q","1998-Q4",4.833333,
"DNK","HUR","TOT","PC_LF","Q","1999-Q1",5,
"DNK","HUR","TOT","PC_LF","Q","1999-Q2",4.966667,
"DNK","HUR","TOT","PC_LF","Q","1999-Q3",5.166667,
"DNK","HUR","TOT","PC_LF","Q","1999-Q4",5.3,
"DNK","HUR","TOT","PC_LF","Q","2000-Q1",4.666667,
"DNK","HUR","TOT","PC_LF","Q","2000-Q2",4.433333,
"DNK","HUR","TOT","PC_LF","Q","2000-Q3",4.1,
"DNK","HUR","TOT","PC_LF","Q","2000-Q4",4.066667,
"DNK","HUR","TOT","PC_LF","Q","2001-Q1",4.366667,
"DNK","HUR","TOT","PC_LF","Q","2001-Q2",4.333333,
"DNK","HUR","TOT","PC_LF","Q","2001-Q3",4.633333,
"DNK","HUR","TOT","PC_LF","Q","2001-Q4",4.7,
"DNK","HUR","TOT","PC_LF","Q","2002-Q1",4.433333,
"DNK","HUR","TOT","PC_LF","Q","2002-Q2",4.4,
"DNK","HUR","TOT","PC_LF","Q","2002-Q3",4.933333,
"DNK","HUR","TOT","PC_LF","Q","2002-Q4",4.8,
"DNK","HUR","TOT","PC_LF","Q","2003-Q1",5,
"DNK","HUR","TOT","PC_LF","Q","2003-Q2",5.533333,
"DNK","HUR","TOT","PC_LF","Q","2003-Q3",5.433333,
"DNK","HUR","TOT","PC_LF","Q","2003-Q4",5.766667,
"DNK","HUR","TOT","PC_LF","Q","2004-Q1",5.666667,
"DNK","HUR","TOT","PC_LF","Q","2004-Q2",5.466667,
"DNK","HUR","TOT","PC_LF","Q","2004-Q3",5.6,
"DNK","HUR","TOT","PC_LF","Q","2004-Q4",5.333333,
"DNK","HUR","TOT","PC_LF","Q","2005-Q1",5.233333,
"DNK","HUR","TOT","PC_LF","Q","2005-Q2",5.066667,
"DNK","HUR","TOT","PC_LF","Q","2005-Q3",4.733333,
"DNK","HUR","TOT","PC_LF","Q","2005-Q4",4.166667,
"DNK","HUR","TOT","PC_LF","Q","2006-Q1",4.166667,
"DNK","HUR","TOT","PC_LF","Q","2006-Q2",4.1,
"DNK","HUR","TOT","PC_LF","Q","2006-Q3",3.7,
"DNK","HUR","TOT","PC_LF","Q","2006-Q4",3.633333,
"DNK","HUR","TOT","PC_LF","Q","2007-Q1",3.9,
"DNK","HUR","TOT","PC_LF","Q","2007-Q2",3.6,
"DNK","HUR","TOT","PC_LF","Q","2007-Q3",4.033333,
"DNK","HUR","TOT","PC_LF","Q","2007-Q4",3.566667,
"DNK","HUR","TOT","PC_LF","Q","2008-Q1",3.2,
"DNK","HUR","TOT","PC_LF","Q","2008-Q2",3.5,
"DNK","HUR","TOT","PC_LF","Q","2008-Q3",3.866667,
"DNK","HUR","TOT","PC_LF","Q","2008-Q4",4.3,
"DNK","HUR","TOT","PC_LF","Q","2009-Q1",5.166667,
"DNK","HUR","TOT","PC_LF","Q","2009-Q2",6.233333,
"DNK","HUR","TOT","PC_LF","Q","2009-Q3",6.833333,
"DNK","HUR","TOT","PC_LF","Q","2009-Q4",7.333333,
"DNK","HUR","TOT","PC_LF","Q","2010-Q1",7.6,
"DNK","HUR","TOT","PC_LF","Q","2010-Q2",7.766667,
"DNK","HUR","TOT","PC_LF","Q","2010-Q3",7.733333,
"DNK","HUR","TOT","PC_LF","Q","2010-Q4",7.833333,
"DNK","HUR","TOT","PC_LF","Q","2011-Q1",7.833333,
"DNK","HUR","TOT","PC_LF","Q","2011-Q2",7.533333,
"DNK","HUR","TOT","PC_LF","Q","2011-Q3",7.733333,
"DNK","HUR","TOT","PC_LF","Q","2011-Q4",7.9,
"DNK","HUR","TOT","PC_LF","Q","2012-Q1",7.8,
"DNK","HUR","TOT","PC_LF","Q","2012-Q2",8.1,
"DNK","HUR","TOT","PC_LF","Q","2012-Q3",7.8,
"DNK","HUR","TOT","PC_LF","Q","2012-Q4",7.5,
"DNK","HUR","TOT","PC_LF","Q","2013-Q1",7.6,
"DNK","HUR","TOT","PC_LF","Q","2013-Q2",7.4,
"DNK","HUR","TOT","PC_LF","Q","2013-Q3",7.266667,
"DNK","HUR","TOT","PC_LF","Q","2013-Q4",7.233333,
"DNK","HUR","TOT","PC_LF","Q","2014-Q1",7,
"DNK","HUR","TOT","PC_LF","Q","2014-Q2",6.833333,
"DNK","HUR","TOT","PC_LF","Q","2014-Q3",6.9,
"DNK","HUR","TOT","PC_LF","Q","2014-Q4",6.733333,
"DNK","HUR","TOT","PC_LF","Q","2015-Q1",6.466667,
"DNK","HUR","TOT","PC_LF","Q","2015-Q2",6.4,
"DNK","HUR","TOT","PC_LF","Q","2015-Q3",6.2,
"DNK","HUR","TOT","PC_LF","Q","2015-Q4",6.066667,
"DNK","HUR","TOT","PC_LF","Q","2016-Q1",6.033333,
"DNK","HUR","TOT","PC_LF","Q","2016-Q2",6,
"DNK","HUR","TOT","PC_LF","Q","2016-Q3",6.033333,
"DNK","HUR","TOT","PC_LF","Q","2016-Q4",5.966667,
"DNK","HUR","TOT","PC_LF","Q","2017-Q1",6.1,
"DNK","HUR","TOT","PC_LF","Q","2017-Q2",5.866667,
"DNK","HUR","TOT","PC_LF","Q","2017-Q3",5.833333,
"DNK","HUR","TOT","PC_LF","Q","2017-Q4",5.466667,
"DNK","HUR","TOT","PC_LF","Q","2018-Q1",5.2,
"DNK","HUR","TOT","PC_LF","Q","2018-Q2",5.233333,
"DNK","HUR","TOT","PC_LF","Q","2018-Q3",4.933333,
"DNK","HUR","TOT","PC_LF","Q","2018-Q4",5.033333,
"DNK","HUR","TOT","PC_LF","Q","2019-Q1",5.3,
"DNK","HUR","TOT","PC_LF","Q","2019-Q2",4.933333,
"DNK","HUR","TOT","PC_LF","Q","2019-Q3",4.833333,
"DNK","HUR","TOT","PC_LF","Q","2019-Q4",5.1,
"DNK","HUR","TOT","PC_LF","Q","2020-Q1",4.933333,
"DNK","HUR","TOT","PC_LF","Q","2020-Q2",5.466667,
"DNK","HUR","TOT","PC_LF","Q","2020-Q3",6.2,
"FIN","HUR","TOT","PC_LF","Q","1989-Q2",3.1,
"FIN","HUR","TOT","PC_LF","Q","1989-Q3",2.9,
"FIN","HUR","TOT","PC_LF","Q","1989-Q4",2.9,
"FIN","HUR","TOT","PC_LF","Q","1990-Q1",3,
"FIN","HUR","TOT","PC_LF","Q","1990-Q2",2.933333,
"FIN","HUR","TOT","PC_LF","Q","1990-Q3",3.033333,
"FIN","HUR","TOT","PC_LF","Q","1990-Q4",3.7,
"FIN","HUR","TOT","PC_LF","Q","1991-Q1",4.633333,
"FIN","HUR","TOT","PC_LF","Q","1991-Q2",5.9,
"FIN","HUR","TOT","PC_LF","Q","1991-Q3",7.466667,
"FIN","HUR","TOT","PC_LF","Q","1991-Q4",8.733334,
"FIN","HUR","TOT","PC_LF","Q","1992-Q1",9.866667,
"FIN","HUR","TOT","PC_LF","Q","1992-Q2",11.03333,
"FIN","HUR","TOT","PC_LF","Q","1992-Q3",12.6,
"FIN","HUR","TOT","PC_LF","Q","1992-Q4",13.6,
"FIN","HUR","TOT","PC_LF","Q","1993-Q1",14.7,
"FIN","HUR","TOT","PC_LF","Q","1993-Q2",16.06667,
"FIN","HUR","TOT","PC_LF","Q","1993-Q3",17.06667,
"FIN","HUR","TOT","PC_LF","Q","1993-Q4",17.53333,
"FIN","HUR","TOT","PC_LF","Q","1994-Q1",17,
"FIN","HUR","TOT","PC_LF","Q","1994-Q2",17.06667,
"FIN","HUR","TOT","PC_LF","Q","1994-Q3",16.53333,
"FIN","HUR","TOT","PC_LF","Q","1994-Q4",15.7,
"FIN","HUR","TOT","PC_LF","Q","1995-Q1",15.1,
"FIN","HUR","TOT","PC_LF","Q","1995-Q2",14.83333,
"FIN","HUR","TOT","PC_LF","Q","1995-Q3",15,
"FIN","HUR","TOT","PC_LF","Q","1995-Q4",15.2,
"FIN","HUR","TOT","PC_LF","Q","1996-Q1",14.73333,
"FIN","HUR","TOT","PC_LF","Q","1996-Q2",14.4,
"FIN","HUR","TOT","PC_LF","Q","1996-Q3",14.86667,
"FIN","HUR","TOT","PC_LF","Q","1996-Q4",14.2,
"FIN","HUR","TOT","PC_LF","Q","1997-Q1",13.4,
"FIN","HUR","TOT","PC_LF","Q","1997-Q2",12.96667,
"FIN","HUR","TOT","PC_LF","Q","1997-Q3",12.33333,
"FIN","HUR","TOT","PC_LF","Q","1997-Q4",12,
"FIN","HUR","TOT","PC_LF","Q","1998-Q1",11.73333,
"FIN","HUR","TOT","PC_LF","Q","1998-Q2",11.66667,
"FIN","HUR","TOT","PC_LF","Q","1998-Q3",11.26667,
"FIN","HUR","TOT","PC_LF","Q","1998-Q4",10.83333,
"FIN","HUR","TOT","PC_LF","Q","1999-Q1",10.6,
"FIN","HUR","TOT","PC_LF","Q","1999-Q2",10.33333,
"FIN","HUR","TOT","PC_LF","Q","1999-Q3",10.1,
"FIN","HUR","TOT","PC_LF","Q","1999-Q4",10.1,
"FIN","HUR","TOT","PC_LF","Q","2000-Q1",10.16667,
"FIN","HUR","TOT","PC_LF","Q","2000-Q2",9.8,
"FIN","HUR","TOT","PC_LF","Q","2000-Q3",9.6,
"FIN","HUR","TOT","PC_LF","Q","2000-Q4",9.4,
"FIN","HUR","TOT","PC_LF","Q","2001-Q1",9.266666,
"FIN","HUR","TOT","PC_LF","Q","2001-Q2",9.1,
"FIN","HUR","TOT","PC_LF","Q","2001-Q3",9.066667,
"FIN","HUR","TOT","PC_LF","Q","2001-Q4",9.1,
"FIN","HUR","TOT","PC_LF","Q","2002-Q1",9.1,
"FIN","HUR","TOT","PC_LF","Q","2002-Q2",9.133333,
"FIN","HUR","TOT","PC_LF","Q","2002-Q3",9.1,
"FIN","HUR","TOT","PC_LF","Q","2002-Q4",9,
"FIN","HUR","TOT","PC_LF","Q","2003-Q1",8.966666,
"FIN","HUR","TOT","PC_LF","Q","2003-Q2",9.3,
"FIN","HUR","TOT","PC_LF","Q","2003-Q3",8.9,
"FIN","HUR","TOT","PC_LF","Q","2003-Q4",8.966666,
"FIN","HUR","TOT","PC_LF","Q","2004-Q1",8.866667,
"FIN","HUR","TOT","PC_LF","Q","2004-Q2",9.2,
"FIN","HUR","TOT","PC_LF","Q","2004-Q3",8.633333,
"FIN","HUR","TOT","PC_LF","Q","2004-Q4",8.566667,
"FIN","HUR","TOT","PC_LF","Q","2005-Q1",8.7,
"FIN","HUR","TOT","PC_LF","Q","2005-Q2",8.433333,
"FIN","HUR","TOT","PC_LF","Q","2005-Q3",8.133333,
"FIN","HUR","TOT","PC_LF","Q","2005-Q4",8.233334,
"FIN","HUR","TOT","PC_LF","Q","2006-Q1",8,
"FIN","HUR","TOT","PC_LF","Q","2006-Q2",7.766667,
"FIN","HUR","TOT","PC_LF","Q","2006-Q3",7.633333,
"FIN","HUR","TOT","PC_LF","Q","2006-Q4",7.366667,
"FIN","HUR","TOT","PC_LF","Q","2007-Q1",7.166667,
"FIN","HUR","TOT","PC_LF","Q","2007-Q2",6.666667,
"FIN","HUR","TOT","PC_LF","Q","2007-Q3",6.9,
"FIN","HUR","TOT","PC_LF","Q","2007-Q4",6.633333,
"FIN","HUR","TOT","PC_LF","Q","2008-Q1",6.333333,
"FIN","HUR","TOT","PC_LF","Q","2008-Q2",6.166667,
"FIN","HUR","TOT","PC_LF","Q","2008-Q3",6.4,
"FIN","HUR","TOT","PC_LF","Q","2008-Q4",6.566667,
"FIN","HUR","TOT","PC_LF","Q","2009-Q1",7.166667,
